#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: DEMO
#Date Time: 2021-09-30 18:11:10.030
#Sample rate: 2.85714e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X

#Time (s),Channel 1 (V),Channel 2 (V)
0.0038997,-0.596527099609375,0.60052490234375
0.00390005,-0.597930908203125,0.599945068359375
0.0039004,-0.598724365234375,0.5999755859375
0.00390075,-0.59991455078125,0.60009765625
0.0039011,-0.601043701171875,0.600128173828125
0.00390145,-0.60205078125,0.60015869140625
0.0039018,-0.603668212890625,0.600433349609375
0.00390215,-0.60430908203125,0.600006103515625
0.0039025,-0.606201171875,0.600372314453125
0.00390285,-0.607391357421875,0.600433349609375
0.0039032,-0.60833740234375,0.6002197265625
0.00390355,-0.609588623046875,0.60040283203125
0.0039039,-0.610748291015625,0.60009765625
0.00390425,-0.61151123046875,0.60040283203125
0.0039046,-0.612762451171875,0.600189208984375
0.00390495,-0.613983154296875,0.600311279296875
0.0039053,-0.61468505859375,0.600006103515625
0.00390565,-0.6158447265625,0.600341796875
0.003906,-0.61712646484375,0.60028076171875
0.003906349999999999,-0.618316650390625,0.600433349609375
0.0039067,-0.61907958984375,0.600067138671875
0.00390705,-0.620819091796875,0.600067138671875
0.0039074,-0.62176513671875,0.600433349609375
0.00390775,-0.62255859375,0.600311279296875
0.003908099999999999,-0.62371826171875,0.60052490234375
0.00390845,-0.624664306640625,0.60040283203125
0.0039088,-0.626373291015625,0.600372314453125
0.00390915,-0.626739501953125,0.6002197265625
0.0039095,-0.628265380859375,0.600006103515625
0.003909849999999999,-0.629364013671875,0.60015869140625
0.0039102,-0.630645751953125,0.600494384765625
0.00391055,-0.631439208984375,0.600341796875
0.0039109,-0.63250732421875,0.60003662109375
0.00391125,-0.6334228515625,0.600494384765625
0.003911599999999999,-0.63470458984375,0.600250244140625
0.00391195,-0.635528564453125,0.5999755859375
0.0039123,-0.637115478515625,0.6002197265625
0.00391265,-0.63818359375,0.5999755859375
0.003913,-0.63861083984375,0.60040283203125
0.003913349999999999,-0.640289306640625,0.600006103515625
0.0039137,-0.640838623046875,0.6004638671875
0.00391405,-0.641876220703125,0.60009765625
0.0039144,-0.643218994140625,0.600311279296875
0.00391475,-0.644134521484375,0.600067138671875
0.003915099999999999,-0.645599365234375,0.600128173828125
0.00391545,-0.64617919921875,0.600311279296875
0.0039158,-0.646942138671875,0.60028076171875
0.00391615,-0.64862060546875,0.60028076171875
0.0039165,-0.649017333984375,0.600494384765625
0.003916849999999999,-0.650482177734375,0.600067138671875
0.0039172,-0.651092529296875,0.60003662109375
0.00391755,-0.65264892578125,0.60040283203125
0.0039179,-0.65313720703125,0.6002197265625
0.00391825,-0.654388427734375,0.600372314453125
0.0039186,-0.65521240234375,0.60003662109375
0.00391895,-0.6561279296875,0.60003662109375
0.0039193,-0.65716552734375,0.60003662109375
0.00391965,-0.658782958984375,0.600067138671875
0.00392,-0.659332275390625,0.600433349609375
0.00392035,-0.66046142578125,0.600189208984375
0.0039207,-0.661773681640625,0.600128173828125
0.00392105,-0.662261962890625,0.600494384765625
0.0039214,-0.663543701171875,0.600067138671875
0.00392175,-0.66424560546875,0.6002197265625
0.0039221,-0.665679931640625,0.600494384765625
0.00392245,-0.666259765625,0.600067138671875
0.0039228,-0.66705322265625,0.600341796875
0.00392315,-0.668182373046875,0.600311279296875
0.0039235,-0.669677734375,0.60003662109375
0.00392385,-0.6702880859375,0.6004638671875
0.0039242,-0.670989990234375,0.60052490234375
0.00392455,-0.671783447265625,0.60040283203125
0.003924899999999999,-0.673187255859375,0.6004638671875
0.00392525,-0.674163818359375,0.6002197265625
0.0039256,-0.67529296875,0.600128173828125
0.00392595,-0.67559814453125,0.6002197265625
0.0039263,-0.676666259765625,0.5999755859375
0.003926649999999999,-0.677947998046875,0.5999755859375
0.003927,-0.678863525390625,0.60028076171875
0.00392735,-0.679412841796875,0.60009765625
0.0039277,-0.680908203125,0.60040283203125
0.00392805,-0.6815185546875,0.600067138671875
0.003928399999999999,-0.682373046875,0.5999755859375
0.00392875,-0.6834716796875,0.5999755859375
0.0039291,-0.68389892578125,0.600433349609375
0.00392945,-0.68548583984375,0.600067138671875
0.0039298,-0.685699462890625,0.60003662109375
0.003930149999999999,-0.687255859375,0.600372314453125
0.0039305,-0.688201904296875,0.60009765625
0.00393085,-0.688690185546875,0.600433349609375
0.0039312,-0.689544677734375,0.60009765625
0.00393155,-0.690826416015625,0.600250244140625
0.003931899999999999,-0.691070556640625,0.600341796875
0.00393225,-0.6920166015625,0.60015869140625
0.0039326,-0.693023681640625,0.600341796875
0.00393295,-0.6942138671875,0.600311279296875
0.0039333,-0.695281982421875,0.60052490234375
0.003933649999999999,-0.695465087890625,0.6004638671875
0.003934,-0.69696044921875,0.600341796875
0.00393435,-0.69720458984375,0.60028076171875
0.0039347,-0.6981201171875,0.60040283203125
0.00393505,-0.699249267578125,0.6002197265625
0.003935399999999999,-0.700408935546875,0.600341796875
0.00393575,-0.70068359375,0.6002197265625
0.0039361,-0.701416015625,0.600494384765625
0.00393645,-0.702606201171875,0.600128173828125
0.0039368,-0.703033447265625,0.60009765625
0.00393715,-0.704437255859375,0.6004638671875
0.0039375,-0.7049560546875,0.600006103515625
0.00393785,-0.7061767578125,0.60040283203125
0.0039382,-0.706512451171875,0.600372314453125
0.00393855,-0.707672119140625,0.60052490234375
0.0039389,-0.708740234375,0.6002197265625
0.00393925,-0.709564208984375,0.600341796875
0.0039396,-0.709686279296875,0.600372314453125
0.00393995,-0.7105712890625,0.600433349609375
0.0039403,-0.71142578125,0.60052490234375
0.00394065,-0.7125244140625,0.60028076171875
0.003941,-0.713287353515625,0.60028076171875
0.00394135,-0.7139892578125,0.6002197265625
0.0039417,-0.714569091796875,0.600494384765625
0.00394205,-0.715576171875,0.60052490234375
0.0039424,-0.716644287109375,0.600128173828125
0.00394275,-0.717437744140625,0.5999755859375
0.0039431,-0.718170166015625,0.60028076171875
0.003943449999999999,-0.718963623046875,0.60052490234375
0.0039438,-0.7196044921875,0.600250244140625
0.00394415,-0.72003173828125,0.600372314453125
0.0039445,-0.721405029296875,0.60003662109375
0.00394485,-0.721832275390625,0.600433349609375
0.003945199999999999,-0.72235107421875,0.5999755859375
0.00394555,-0.7235107421875,0.600311279296875
0.0039459,-0.723876953125,0.6002197265625
0.00394625,-0.72491455078125,0.6004638671875
0.0039466,-0.72589111328125,0.60052490234375
0.003946949999999999,-0.726104736328125,0.600067138671875
0.0039473,-0.726806640625,0.60003662109375
0.00394765,-0.728057861328125,0.600250244140625
0.003948,-0.728729248046875,0.60015869140625
0.00394835,-0.729339599609375,0.600433349609375
0.003948699999999999,-0.7294921875,0.6002197265625
0.00394905,-0.730712890625,0.600372314453125
0.0039494,-0.731201171875,0.60003662109375
0.00394975,-0.7318115234375,0.600189208984375
0.0039501,-0.732574462890625,0.60040283203125
0.003950449999999999,-0.7330322265625,0.600250244140625
0.0039508,-0.733978271484375,0.600372314453125
0.00395115,-0.735137939453125,0.600128173828125
0.0039515,-0.73529052734375,0.600128173828125
0.00395185,-0.735931396484375,0.5999755859375
0.003952199999999999,-0.7366943359375,0.600372314453125
0.00395255,-0.73712158203125,0.600128173828125
0.0039529,-0.73797607421875,0.6004638671875
0.00395325,-0.739105224609375,0.6004638671875
0.0039536,-0.739959716796875,0.600341796875
0.003953949999999999,-0.740570068359375,0.6002197265625
0.0039543,-0.740631103515625,0.60040283203125
0.00395465,-0.741607666015625,0.60028076171875
0.003955,-0.74224853515625,0.600372314453125
0.00395535,-0.7430419921875,0.6004638671875
0.003955699999999999,-0.743194580078125,0.60009765625
0.00395605,-0.7445068359375,0.600494384765625
0.0039564,-0.74481201171875,0.60028076171875
0.00395675,-0.745452880859375,0.600341796875
0.0039571,-0.746307373046875,0.600433349609375
0.00395745,-0.74676513671875,0.600250244140625
0.0039578,-0.747406005859375,0.60040283203125
0.00395815,-0.748077392578125,0.600372314453125
0.0039585,-0.748321533203125,0.600372314453125
0.00395885,-0.74908447265625,0.60040283203125
0.0039592,-0.749725341796875,0.6004638671875
0.00395955,-0.750579833984375,0.600433349609375
