#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-05 17:05:51.213
#Sample rate: 400000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 501 mV/div Offset: 200 mV Attenuation: 1 X
#Math 1: Function: C2/217
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Math 1 (A)
-0.002610833333333334,1.968572148212775,0.008715627464829357
-0.002608333333333333,1.968572148212775,0.008633244787639544
-0.002605833333333334,1.96488529617402,0.008546198940042797
-0.002603333333333333,1.964885296174018,0.008463816262852943
-0.002600833333333333,1.968572148212774,0.008376770415256118
-0.002598333333333334,1.964885296174018,0.008289724567659371
-0.002595833333333333,1.964885296174018,0.008204233110198243
-0.002593333333333334,1.961198444135261,0.008121850433008428
-0.002590833333333333,1.961198444135261,0.008033250195275985
-0.002588333333333334,1.957511592096506,0.00795086751808621
-0.002585833333333333,1.957511592096504,0.007863821670489386
-0.002583333333333334,1.957511592096504,0.00777677582289264
-0.002580833333333333,1.953824740057747,0.007695947535838442
-0.002578333333333333,1.957511592096501,0.007608901688241619
-0.002575833333333334,1.95013788801899,0.007526519011051843
-0.002573333333333333,1.95013788801899,0.007436364383183744
-0.002570833333333334,1.95013788801899,0.007350872925722615
-0.002568333333333333,1.95013788801899,0.007273153418939772
-0.002565833333333334,1.942764183941479,0.007186107571343026
-0.002563333333333333,1.946451035980233,0.0070990617237462
-0.002560833333333332,1.93907733190272,0.007016679046556346
-0.002558333333333333,1.942764183941475,0.006931187589095257
-0.002555833333333333,1.939077331902717,0.00684569613163409
-0.002553333333333334,1.935390479863961,0.006761759064308656
-0.002550833333333333,1.939077331902718,0.006677821996983185
-0.002548333333333334,1.939077331902718,0.006593884929657713
-0.002545833333333333,1.935390479863961,0.006505284691925271
-0.002543333333333334,1.935390479863961,0.006421347624599837
-0.002540833333333333,1.935390479863961,0.006340519337545641
-0.002538333333333333,1.931703627825202,0.006251919099813162
-0.002535833333333334,1.928016775786447,0.00617109081275904
-0.002533333333333333,1.928016775786445,0.006085599355297872
-0.002530833333333334,1.92432992374769,0.006000107897836783
-0.002528333333333333,1.920643071708933,0.005917725220646971
-0.002525833333333334,1.92432992374769,0.005835342543457155
-0.002523333333333333,1.920643071708933,0.00574829669586037
